T_ID,senders_account,receivers_account,amount,date,time
4277,1066,1071,50.15,04/05/2023,15:20:55
4278,1091,1086,87.3,15/05/2023,20:55:42
4279,1045,1097,52.32,06/02/2024,21:33:34
4280,1036,1029,84.79,06/08/2023,07:36:17
4281,1081,1061,52.23,10/12/2023,11:04:51
4282,1037,1050,18.95,15/11/2023,07:57:48
4283,1009,1058,44.97,01/10/2023,03:37:57
4284,1034,1080,46.74,13/03/2023,19:46:49
4285,1052,1041,94.92,31/12/2023,02:22:16
4286,1084,1005,76.03,08/09/2023,15:56:00
4287,1033,1054,35.27,26/05/2023,15:36:58
4288,1055,1026,80.54,26/11/2023,18:21:10
4289,1082,1035,89.03,02/06/2023,15:48:02
4290,1009,1096,17.79,31/05/2023,14:31:24
4291,1074,1002,75.88,27/06/2023,06:36:42
4292,1050,1097,75.37,21/01/2024,11:56:50
4293,1036,1019,77.48,03/06/2023,04:15:02
4294,1005,1023,24.18,27/05/2023,10:32:39
4295,1048,1035,92.46,18/05/2023,15:49:18
4296,1086,1071,60.18,22/08/2023,03:46:41
4297,1006,1055,33.82,25/01/2024,03:51:46
4298,1022,1057,80.01,09/01/2024,21:59:42
4299,1040,1007,22.26,23/04/2023,04:47:54
4300,1029,1064,35.89,17/01/2024,03:56:26
4301,1097,1024,97.08,06/09/2023,02:31:01
4302,1063,1100,47.63,27/05/2023,15:26:37
4303,1008,1095,26.42,30/10/2023,22:02:28
4304,1026,1074,24.25,02/03/2023,10:54:15
4305,1063,1017,36.07,14/10/2023,12:10:40
4306,1061,1054,32.31,06/02/2024,06:24:07
4307,1032,1091,33.14,24/12/2023,02:59:30
4308,1087,1034,48.54,28/07/2023,10:32:25
4309,1037,1002,77.01,23/08/2023,01:19:46
4310,1083,1099,28.75,02/08/2023,07:04:05
4311,1019,1089,63.93,27/07/2023,13:42:20
4312,1052,1075,40.5,21/01/2024,21:11:00
4313,1098,1051,35.94,08/05/2023,09:57:22
4314,1022,1092,99.04,16/05/2023,19:16:52
4315,1066,1022,67.07,08/04/2023,15:56:34
4316,1091,1005,55.82,19/09/2023,10:40:54
4317,1004,1037,29.39,30/03/2023,03:06:09
4318,1044,1033,27.35,04/05/2023,11:05:29
4319,1028,1055,25.1,29/01/2024,03:47:55
4320,1081,1083,79.65,10/10/2023,08:07:53
4321,1050,1081,78.66,03/09/2023,07:03:09
4322,1042,1048,70.82,14/12/2023,16:12:58
4323,1066,1048,42.19,04/11/2023,07:25:53
4324,1096,1010,90.07,13/09/2023,22:13:21
4325,1047,1041,98.39,17/10/2023,07:01:48
4326,1025,1002,52.09,06/07/2023,16:21:38
4327,1076,1054,91.62,02/07/2023,03:02:48
4328,1017,1042,87.8,02/06/2023,01:10:28
4329,1079,1097,81.28,14/01/2024,20:19:05
4330,1099,1050,92.18,01/07/2023,00:45:40
4331,1050,1064,57.41,13/05/2023,14:21:46
4332,1017,1050,40.79,25/10/2023,16:09:47
4333,1082,1069,37.61,09/04/2023,09:38:37
4334,1028,1094,70.16,07/07/2023,13:22:29
4335,1042,1048,48.04,09/06/2023,15:51:32
4336,1046,1033,95.41,27/04/2023,13:24:49
4337,1003,1083,45.18,16/02/2023,19:11:03
4338,1059,1081,24.33,09/04/2023,19:48:35
4339,1003,1050,69.58,07/03/2023,05:56:53
4340,1004,1062,57.22,05/01/2024,07:42:31
4341,1014,1059,39.59,05/06/2023,16:36:51
4342,1049,1067,63.39,17/05/2023,03:49:37
4343,1083,1090,59.94,12/07/2023,06:49:59
4344,1067,1056,27.63,17/01/2024,08:02:55
4345,1073,1015,14.92,10/02/2024,20:03:28
4346,1091,1037,37.13,29/11/2023,14:40:34
4347,1003,1051,97.57,30/03/2023,17:32:36
4348,1056,1060,68.85,28/11/2023,03:56:02
4349,1091,1010,35.7,13/08/2023,08:57:21
4350,1048,1100,13.67,16/11/2023,03:44:08
4351,1097,1037,74.47,28/06/2023,21:47:37
4352,1079,1034,78.92,17/06/2023,13:35:34
4353,1082,1010,48.8,23/06/2023,12:50:57
4354,1018,1064,66.32,10/05/2023,07:24:35
4355,1060,1064,62.65,29/05/2023,18:18:45
4356,1064,1092,64.18,26/09/2023,20:28:44
4357,1018,1045,98.57,16/02/2023,00:09:53
4358,1061,1048,39.49,06/07/2023,02:52:09
4359,1021,1083,87.56,21/07/2023,08:26:28
4360,1024,1045,28.76,02/06/2023,02:05:25
4361,1004,1070,50.19,07/08/2023,20:44:17
4362,1051,1019,23.7,14/12/2023,16:46:59
4363,1096,1001,69.68,23/09/2023,13:55:17
4364,1015,1053,85.6,13/09/2023,07:50:05
4365,1012,1066,68.95,28/06/2023,18:29:15
4366,1100,1039,25.31,26/09/2023,18:12:45
4367,1040,1076,70.93,17/12/2023,03:57:29
4368,1090,1031,43.8,08/12/2023,09:21:49
4369,1086,1034,87.55,07/04/2023,09:15:31
4370,1084,1020,47.46,08/10/2023,02:44:11
4371,1059,1075,83.56,24/01/2024,22:23:52
4372,1092,1006,94.13,12/08/2023,08:59:51
4373,1027,1071,74.34,05/06/2023,22:08:29
4374,1032,1093,48.01,29/11/2023,10:08:30
4375,1020,1010,79.45,08/10/2023,03:16:55
4376,1068,1042,12.28,06/05/2023,17:10:13
4377,1024,1037,11.52,17/03/2023,06:24:27
4378,1030,1019,86.47,21/01/2024,16:04:41
4379,1037,1028,80.36,21/06/2023,13:13:01
4380,1094,1073,55.59,21/03/2023,15:34:53
4381,1083,1044,72.58,18/11/2023,14:43:24
4382,1003,1061,47.48,05/07/2023,22:10:52
4383,1036,1045,37.2,12/06/2023,09:14:20
4384,1094,1013,86.1,31/12/2023,09:15:32
4385,1022,1023,37.92,26/05/2023,03:55:02
4386,1061,1060,86.87,11/06/2023,13:42:55
4387,1010,1032,66.79,19/02/2023,15:57:47
4388,1066,1061,46.71,08/08/2023,05:51:06
4389,1044,1092,95.2,22/08/2023,10:34:40
4390,1010,1044,52.35,27/10/2023,21:39:34
4391,1030,1099,77.94,20/03/2023,14:48:54
4392,1076,1061,51.73,09/08/2023,20:34:09
4393,1061,1013,68.29,05/07/2023,18:14:52
4394,1063,1024,90.12,16/09/2023,10:26:24
4395,1013,1005,13.09,18/03/2023,15:58:20
4396,1047,1083,47.06,27/05/2023,00:49:38
4397,1084,1097,72.78,07/08/2023,00:14:58
4398,1008,1100,33.84,01/08/2023,04:22:19
4399,1051,1074,60.25,15/07/2023,22:56:51
4400,1009,1022,84.43,14/01/2024,19:14:35
4401,1086,1016,55.9,22/08/2023,00:24:02
4402,1043,1020,40.11,26/02/2023,13:34:24
4403,1077,1013,90.93,27/04/2023,01:03:46
4404,1024,1075,82.53,20/06/2023,23:06:25
4405,1031,1085,76.41,28/09/2023,06:20:12
4406,1027,1002,12.63,16/12/2023,23:58:45
4407,1028,1087,38.24,15/09/2023,02:40:16
4408,1072,1039,74.22,09/11/2023,17:07:45
4409,1071,1054,14.58,13/01/2024,03:58:54
4410,1025,1076,93.06,08/04/2023,13:19:41
4411,1004,1033,12.9,21/06/2023,00:38:55
4412,1026,1032,70.51,27/10/2023,14:49:52
4413,1095,1098,23000.56,12/09/2023,04:36:33
4414,1031,1015,81.56,17/08/2023,14:08:23
4415,1064,1060,34.74,26/06/2023,10:43:04
4416,1038,1048,32.5,05/10/2023,07:54:33
4417,1087,1051,61.85,01/01/2024,05:00:56
4418,1081,1062,36.48,26/11/2023,05:43:43
4419,1062,1032,82.33,15/11/2023,22:09:52
4420,1009,1082,98.87,31/05/2023,19:42:09
4421,1069,1021,91.62,24/03/2023,16:07:23
4422,1060,1032,55.25,12/10/2023,00:19:54
4423,1050,1042,24.03,12/12/2023,07:28:27
4424,1038,1040,30.22,25/06/2023,14:42:10
4425,1016,1044,28.99,08/02/2024,15:25:24
4426,1024,1015,72.97,11/11/2023,04:57:04
4427,1079,1008,25.49,09/01/2024,00:20:52
4428,1093,1070,37.47,20/05/2023,01:12:27
4429,1060,1055,21.42,13/11/2023,02:52:14
4430,1036,1011,22.84,19/07/2023,07:01:59
4431,1085,1083,44.71,27/08/2023,00:35:38
4432,1090,1091,38.48,12/11/2023,22:13:08
4433,1092,1003,45.38,08/11/2023,13:39:49
4434,1091,1071,97.02,26/12/2023,11:06:09
4435,1092,1074,95.98,19/02/2023,17:16:58
4436,1088,1064,90.43,10/08/2023,07:56:59
4437,1008,1093,83.26,06/09/2023,17:21:42
4438,1097,1026,33.86,28/08/2023,10:35:44
4439,1056,1090,62.19,23/01/2024,03:28:27
4440,1062,1017,88.37,25/11/2023,00:33:28
4441,1030,1051,36.79,13/07/2023,09:13:03
4442,1064,1006,26.4,22/02/2023,14:57:13
4443,1027,1074,59.83,27/07/2023,08:55:44
4444,1080,1089,12.93,11/12/2023,14:54:14
4445,1053,1056,62.11,24/07/2023,10:21:25
4446,1027,1015,30.89,17/09/2023,12:19:49
4447,1021,1019,60.02,06/07/2023,17:38:44
4448,1057,1028,47.59,18/06/2023,20:30:09
4449,1064,1049,63.47,12/06/2023,23:49:25
4450,1016,1058,60.1,03/01/2024,12:49:01
4451,1100,1060,74.85,02/10/2023,16:37:55
4452,1041,1061,75.2,22/06/2023,13:31:47
4453,1011,1009,50.89,05/09/2023,09:20:16
4454,1092,1040,48.88,02/02/2024,07:28:39
4455,1047,1044,60.05,03/07/2023,20:04:05
4456,1086,1052,29.78,14/12/2023,05:56:20
4457,1097,1010,68.45,12/05/2023,21:38:12
4458,1082,1033,51.5,25/02/2023,18:29:47
4459,1058,1015,11.62,31/01/2024,15:17:57
4460,1060,1067,28.2,30/08/2023,04:55:11
4461,1031,1028,92.04,07/08/2023,17:18:32
4462,1016,1034,85.42,10/09/2023,20:30:03
4463,1053,1047,29.32,29/01/2024,10:12:52
4464,1050,1078,16.4,04/02/2024,03:33:15
4465,1096,1070,14.76,25/08/2023,02:21:14
4466,1074,1032,66.01,01/02/2024,02:20:20
4467,1044,1056,35.7,31/10/2023,20:05:19
4468,1017,1075,96,05/01/2024,19:18:10
4469,1048,1005,58.65,19/02/2023,12:37:04
4470,1027,1031,74.13,20/07/2023,22:04:27
4471,1041,1096,95.06,01/05/2023,15:46:09
4472,1014,1046,10.37,09/10/2023,01:59:57
4473,1013,1067,46.38,06/05/2023,13:30:22
4474,1037,1043,66.37,13/10/2023,23:25:29
4475,1095,1062,80.65,24/07/2023,15:05:53
4476,1009,1084,78.1,26/03/2023,02:41:20
4477,1080,1039,38.15,23/09/2023,14:58:09
4478,1097,1004,73.43,17/08/2023,15:59:10
4479,1053,1005,11.07,24/01/2024,04:40:19
4480,1009,1080,85.72,07/05/2023,13:53:17
4481,1051,1003,73.93,15/05/2023,07:00:07
4482,1066,1007,95.88,01/03/2023,01:46:02
4483,1008,1038,81.65,09/01/2024,08:57:23
4484,1100,1093,41.77,07/08/2023,09:41:08
4485,1089,1013,65.3,29/01/2024,20:10:08
4486,1038,1077,82.6,07/03/2023,01:40:45
4487,1091,1006,69.98,11/10/2023,09:05:01
4488,1008,1017,22.44,07/08/2023,03:32:08
4489,1082,1094,39.15,08/08/2023,03:39:21
4490,1076,1030,26.56,27/07/2023,20:36:28
4491,1058,1033,87.42,10/08/2023,05:54:23
4492,1091,1092,79.07,03/02/2024,23:44:13
4493,1097,1043,77.35,11/12/2023,22:22:02
4494,1011,1091,75.14,26/08/2023,03:55:16
4495,1026,1095,11.28,16/08/2023,00:18:44
4496,1071,1040,86.46,01/01/2024,02:44:52
4497,1025,1014,39.84,08/07/2023,01:12:41
4498,1051,1013,69.25,17/07/2023,01:15:53
4499,1078,1070,69.87,22/06/2023,15:42:46
4500,1012,1099,59.56,04/10/2023,06:04:33
4501,1040,1054,70.74,29/05/2023,13:57:13
4502,1071,1030,73.84,10/06/2023,12:31:50
4503,1011,1089,32.5,06/04/2023,18:23:05
4504,1096,1058,20.72,01/04/2023,00:11:47
4505,1019,1063,90.94,30/04/2023,17:32:57
4506,1069,1027,17.37,03/07/2023,09:45:44
4507,1083,1091,25.82,07/12/2023,19:22:13
4508,1040,1061,94.13,28/10/2023,03:18:48
4509,1093,1088,54.81,13/08/2023,22:53:24
4510,1049,1007,90.67,04/04/2023,13:49:39
4511,1067,1084,32.42,19/02/2023,14:23:47
4512,1030,1096,88.23,06/08/2023,04:46:33
4513,1070,1064,65.54,07/09/2023,12:15:00
4514,1007,1046,71.88,23/03/2023,06:12:16
4515,1100,1014,19.76,20/05/2023,16:59:52
4516,1050,1007,83.84,13/05/2023,04:58:07
4517,1010,1030,73.73,26/03/2023,22:41:22
4518,1096,1043,10.63,10/02/2024,15:31:14
4519,1021,1086,80.83,28/09/2023,15:58:31
4520,1087,1035,90.39,02/09/2023,06:00:16
4521,1068,1005,95.21,08/09/2023,07:48:10
4522,1057,1082,95.78,13/03/2023,14:43:37
4523,1026,1097,97.76,27/08/2023,04:47:08
4524,1036,1097,10.22,04/04/2023,12:41:38
4525,1082,1027,41.98,19/09/2023,07:56:24
4526,1088,1008,48.78,14/06/2023,17:51:12
4527,1098,1006,61.39,24/06/2023,22:59:17
4528,1020,1086,58.3,11/04/2023,15:35:52
4529,1034,1040,62.05,22/05/2023,17:19:53
4530,1048,1009,56.47,31/01/2024,03:21:53
4531,1011,1062,84.02,01/10/2023,12:21:06
4532,1038,1037,33.45,30/01/2024,05:43:51
4533,1050,1043,84.71,12/07/2023,02:26:41
4534,1082,1051,57.73,17/06/2023,10:07:23
4535,1031,1098,19.47,07/08/2023,15:18:02
4536,1087,1039,36.18,17/10/2023,15:04:42
4537,1063,1049,55.96,07/08/2023,10:17:28
4538,1062,1014,73.64,24/08/2023,10:55:40
4539,1054,1073,13.49,01/09/2023,21:08:42
4540,1064,1096,59.14,04/05/2023,15:44:37
4541,1035,1061,81.91,05/04/2023,16:40:09
4542,1083,1089,14.08,15/08/2023,21:17:23
4543,1018,1030,36.49,11/04/2023,22:53:25
4544,1039,1034,83.93,16/11/2023,23:39:46
4545,1050,1021,55.08,13/05/2023,04:40:44
4546,1093,1020,96.86,11/07/2023,03:09:01
4547,1023,1088,45.18,10/08/2023,18:41:20
4548,1096,1012,85.91,30/07/2023,09:43:44
4549,1087,1081,62.07,30/11/2023,10:45:27
4550,1020,1046,72.5,08/03/2023,13:51:23
4551,1071,1059,72.93,16/04/2023,14:16:57
4552,1071,1064,68.67,18/04/2023,20:20:54
4553,1078,1056,92.09,24/02/2023,11:33:29
4554,1019,1079,80.78,07/03/2023,19:23:09
4555,1091,1068,15.35,30/04/2023,09:54:14
4556,1010,1022,37.59,15/03/2023,15:16:00
4557,1084,1045,83.4,12/08/2023,22:20:12
4558,1043,1099,86.16,03/10/2023,10:36:50
4559,1061,1028,40.62,26/03/2023,06:49:17
4560,1094,1083,67.17,26/04/2023,11:22:44
4561,1089,1066,42.28,23/07/2023,04:23:41
4562,1069,1008,64.49,03/10/2023,14:16:48
4563,1044,1036,80.69,02/07/2023,20:10:44
4564,1036,1099,38.48,30/10/2023,00:32:22
4565,1007,1086,45.14,29/03/2023,00:58:28
4566,1070,1022,77.33,06/05/2023,17:45:12
4567,1073,1085,90.91,08/09/2023,00:36:42
4568,1084,1038,20.52,21/07/2023,16:07:52
4569,1075,1062,72.47,02/02/2024,18:33:47
4570,1025,1071,67.28,21/06/2023,06:13:38
4571,1077,1057,50.5,05/10/2023,20:08:48
4572,1059,1036,13.7,28/02/2023,23:41:51
4573,1007,1080,94.22,13/02/2024,10:05:15
4574,1015,1087,13.92,13/11/2023,12:11:52
4575,1038,1068,74.76,30/01/2024,05:37:58
4576,1028,1085,11.86,21/12/2023,02:20:55
4577,1093,1068,14.47,11/09/2023,06:35:18
4578,1062,1052,20.94,21/09/2023,05:33:26
4579,1081,1084,41.92,20/12/2023,07:28:53
4580,1096,1032,29.58,19/06/2023,17:20:26
4581,1072,1037,68.87,01/04/2023,00:48:06
4582,1093,1014,52.55,05/12/2023,03:22:01
4583,1027,1093,24.98,02/10/2023,02:26:03
4584,1026,1088,88.78,19/09/2023,20:57:11
4585,1083,1067,42.02,29/09/2023,16:56:13
4586,1079,1086,26.54,01/08/2023,21:22:39
4587,1072,1042,79.93,02/03/2023,06:32:18
4588,1080,1005,73.51,29/01/2024,07:27:44
4589,1089,1066,59.74,12/03/2023,00:02:59
4590,1074,1083,59.21,30/08/2023,22:13:19
4591,1035,1031,63.26,10/09/2023,11:27:16
4592,1092,1029,33.89,26/04/2023,15:54:06
4593,1082,1029,25.34,17/08/2023,15:33:34
4594,1100,1066,67.93,10/07/2023,19:38:17
4595,1073,1033,38.26,12/11/2023,09:07:27
4596,1079,1036,79.9,19/05/2023,23:02:15
4597,1093,1091,92.54,24/03/2023,05:23:37
4598,1056,1007,80.78,15/06/2023,13:53:41
4599,1010,1061,85.79,09/01/2024,09:54:24
4600,1019,1013,18.06,31/05/2023,11:55:07
4601,1071,1042,54.77,21/12/2023,09:32:28
4602,1099,1098,91.67,24/07/2023,17:34:12
4603,1012,1015,65.69,21/03/2023,23:35:53
4604,1063,1058,95.1,10/12/2023,05:19:46
4605,1079,1093,77.39,13/07/2023,02:46:10
4606,1043,1034,44.52,16/06/2023,18:17:10
4607,1078,1052,32.37,12/02/2024,05:47:36
4608,1038,1064,24.11,21/12/2023,14:33:57
4609,1065,1010,88.71,23/06/2023,08:10:48
4610,1047,1071,60.85,13/01/2024,14:00:54
4611,1012,1052,58.18,17/03/2023,08:18:10
4612,1066,1054,93.76,23/10/2023,07:01:56
4613,1096,1100,78.31,11/02/2024,04:08:12
4614,1042,1055,74.04,26/03/2023,06:26:34
4615,1015,1095,12,14/11/2023,10:11:45
4616,1093,1008,45.72,26/04/2023,02:43:28
4617,1040,1032,6700,30/08/2023,02:12:55
4618,1027,1098,52.88,21/06/2023,05:36:28
4619,1087,1043,41.49,24/11/2023,17:16:41
4620,1100,1094,35.68,19/01/2024,12:06:46
4621,1082,1045,28.48,29/03/2023,18:34:54
4622,1024,1020,58.88,27/11/2023,18:35:05
4623,1024,1018,81.59,20/08/2023,16:25:05
4624,1078,1092,58.43,20/01/2024,19:08:20
4625,1070,1012,10.58,20/08/2023,17:38:45
4626,1066,1070,40.49,19/11/2023,16:42:46
4627,1012,1029,38.21,07/04/2023,13:17:27
4628,1068,1069,10.82,09/08/2023,21:03:05
4629,1026,1055,80.9,17/10/2023,23:32:23
4630,1084,1058,98.25,19/02/2023,15:36:06
4631,1053,1044,97.57,26/03/2023,19:43:40
4632,1001,1042,22.28,15/04/2023,23:36:35
4633,1011,1037,15.97,19/08/2023,01:45:57
4634,1058,1049,15.06,04/05/2023,14:44:23
4635,1016,1041,55.88,25/07/2023,06:48:06
4636,1073,1003,73.53,30/09/2023,20:52:54
4637,1092,1037,92.26,22/09/2023,01:44:41
4638,1019,1065,24.21,21/05/2023,00:46:59
4639,1033,1007,86.69,24/10/2023,10:21:33
4640,1049,1018,92.3,08/07/2023,00:54:00
4641,1033,1050,50.86,21/08/2023,11:34:02
4642,1004,1086,21.82,05/07/2023,12:54:28
4643,1085,1048,39.9,13/03/2023,07:05:59
4644,1089,1068,89.81,17/06/2023,05:07:22
4645,1018,1097,47.16,25/08/2023,04:41:20
4646,1014,1030,97.18,31/10/2023,16:23:58
4647,1002,1023,78.15,14/10/2023,19:54:28
4648,1001,1009,78.51,07/06/2023,18:14:29
4649,1058,1086,63.34,18/02/2023,17:13:37
4650,1038,1004,81.4,20/06/2023,00:36:25
4651,1054,1022,25.18,25/09/2023,00:33:16
4652,1045,1007,82.92,04/11/2023,23:23:09
4653,1037,1086,13.45,11/12/2023,09:01:15
4654,1035,1042,97.74,23/12/2023,04:12:32
4655,1030,1004,19.8,31/08/2023,08:33:15
4656,1023,1004,91.68,19/02/2023,17:45:20
4657,1081,1012,55.51,08/05/2023,20:03:47
4658,1076,1017,15.51,27/03/2023,15:17:51
4659,1042,1043,50.7,15/04/2023,17:20:43
4660,1029,1071,66.39,01/08/2023,08:56:49
4661,1054,1078,32.72,25/02/2023,16:23:25
4662,1062,1070,93.3,24/06/2023,06:01:07
4663,1027,1032,94.37,07/06/2023,05:56:19
4664,1013,1014,28.41,16/04/2023,07:58:41
4665,1045,1010,23.2,01/05/2023,22:11:01
4666,1073,1045,77.76,01/06/2023,19:25:52
4667,1057,1099,83.94,01/08/2023,02:10:05
4668,1053,1056,78.27,15/03/2023,23:37:27
4669,1068,1063,69.78,18/06/2023,04:49:45
4670,1023,1090,11.97,15/10/2023,00:58:18
4671,1038,1031,26.57,29/04/2023,11:17:20
4672,1058,1027,81.47,08/05/2023,21:42:52
4673,1067,1068,85.38,11/03/2023,11:01:00
4674,1029,1007,15.19,11/09/2023,10:12:40
4675,1057,1074,77.54,11/06/2023,11:41:23
4676,1027,1005,48.32,11/05/2023,08:24:34
4677,1027,1004,43.59,25/02/2023,05:58:47
4678,1085,1013,30.96,15/10/2023,03:24:06
4679,1039,1093,73.5,16/01/2024,22:38:34
4680,1065,1043,80.58,17/09/2023,12:20:48
4681,1038,1088,10.17,24/08/2023,07:39:27
4682,1016,1024,31.58,05/07/2023,17:12:42
4683,1042,1049,95.58,10/08/2023,08:46:03
4684,1056,1033,67.84,28/03/2023,10:45:48
4685,1079,1031,61.14,06/02/2024,13:05:57
4686,1004,1027,57.36,15/04/2023,10:04:26
4687,1055,1094,36.33,25/02/2023,12:31:26
4688,1013,1096,41.34,29/01/2024,20:54:08
4689,1084,1045,98.02,02/09/2023,12:34:35
4690,1004,1042,84.61,27/04/2023,08:19:14
4691,1003,1038,76.49,20/06/2023,15:09:15
4692,1011,1056,33.62,03/03/2023,16:52:23
4693,1016,1100,97.91,22/07/2023,01:14:39
4694,1097,1029,48.49,15/05/2023,11:43:36
4695,1081,1021,79.83,21/05/2023,12:54:07
4696,1088,1071,81.26,04/03/2023,10:30:06
4697,1070,1067,76,07/04/2023,19:41:58
4698,1003,1076,63.22,09/09/2023,01:41:19
4699,1075,1085,96.66,21/11/2023,07:52:12
4700,1055,1093,35.54,27/08/2023,07:38:56
4701,1087,1020,28.63,05/05/2023,00:29:11
4702,1052,1067,75.33,07/01/2024,17:43:26
4703,1074,1029,93.97,16/10/2023,13:04:19
4704,1075,1072,19.34,02/07/2023,08:55:37
4705,1035,1046,92.99,06/09/2023,14:46:20
4706,1068,1032,84.66,09/08/2023,02:10:27
4707,1047,1033,41.91,01/12/2023,01:33:34
4708,1043,1044,19.17,23/06/2023,18:35:21
4709,1049,1027,35.49,02/01/2024,19:33:14
4710,1042,1036,91.25,17/10/2023,07:57:15
4711,1046,1027,79.03,19/03/2023,03:38:50
4712,1071,1069,37.25,07/06/2023,06:11:48
4713,1090,1091,65.16,01/12/2023,17:48:48
4714,1081,1098,64.17,13/01/2024,12:42:23
4715,1043,1054,79.54,19/01/2024,13:49:54
4716,1020,1030,82.03,26/07/2023,10:53:09
4717,1044,1093,82.48,17/11/2023,22:29:32
4718,1045,1021,89.74,19/06/2023,03:04:37
4719,1002,1017,29.77,03/09/2023,14:31:36
4720,1003,1023,75.11,10/10/2023,18:05:39
4721,1100,1090,89.51,08/07/2023,21:53:09
4722,1012,1097,35.15,26/06/2023,16:20:31
4723,1095,1041,66.13,17/02/2023,07:58:43
4724,1025,1058,57.4,07/03/2023,07:46:47
4725,1090,1050,62.36,25/01/2024,12:20:20
4726,1046,1069,33.2,09/02/2024,03:10:30
4727,1099,1039,76.21,25/06/2023,04:30:08
4728,1067,1075,77.73,27/04/2023,01:58:15
4729,1087,1038,70.27,11/07/2023,05:16:22
4730,1061,1018,22.86,21/01/2024,02:09:27
4731,1048,1034,13.43,21/12/2023,00:09:56
4732,1062,1008,74.3,28/09/2023,08:54:45
4733,1076,1066,43.46,02/02/2024,15:27:10
4734,1079,1036,48.66,17/11/2023,18:03:54
4735,1073,1034,28.7,10/02/2024,00:51:42
4736,1053,1080,94.95,05/08/2023,13:57:36
4737,1081,1060,21.07,31/07/2023,00:58:27
4738,1087,1080,79.32,12/05/2023,19:37:12
4739,1085,1003,85.24,18/11/2023,13:54:11
4740,1053,1004,79.68,29/07/2023,18:00:56
4741,1014,1004,85.7,18/01/2024,05:29:43
4742,1062,1053,67.71,30/05/2023,00:54:43
4743,1003,1021,26.78,20/10/2023,10:01:45
4744,1027,1038,37.41,28/10/2023,08:55:10
4745,1050,1092,43.84,07/04/2023,16:25:57
4746,1085,1009,35.38,15/10/2023,15:24:12
4747,1056,1014,28.68,22/10/2023,01:51:22
4748,1046,1056,28.99,31/08/2023,11:08:36
4749,1027,1042,40.86,07/08/2023,02:18:56
4750,1022,1060,31.08,16/02/2023,23:14:37
4751,1042,1054,42.67,13/08/2023,21:43:08
4752,1069,1070,54.93,06/06/2023,07:52:39
4753,1044,1028,75.47,31/10/2023,04:42:21
4754,1091,1073,69.24,15/11/2023,15:26:43
4755,1032,1079,37.12,14/05/2023,10:47:11
4756,1062,1055,74.81,02/01/2024,18:07:15
4757,1006,1003,48.83,05/10/2023,03:34:11
4758,1071,1013,95.59,15/03/2023,23:03:28
4759,1076,1026,61.87,25/03/2023,17:09:03
4760,1091,1055,63.57,29/09/2023,11:53:30
4761,1033,1082,23.68,21/02/2023,19:09:15
4762,1076,1009,94.44,29/06/2023,04:24:08
4763,1028,1031,68.3,02/08/2023,13:04:47
4764,1095,1089,44.94,04/02/2024,09:11:54
4765,1065,1005,33.96,03/10/2023,22:39:17
4766,1083,1066,12.43,03/10/2023,15:29:54
4767,1002,1004,17.92,06/02/2024,18:45:39
4768,1039,1062,14.95,09/03/2023,10:04:17
4769,1020,1075,41.87,05/04/2023,23:23:59
4770,1012,1050,47.61,07/01/2024,04:02:24
4771,1050,1038,54.71,13/01/2024,21:30:26
4772,1003,1047,67.87,13/03/2023,12:48:27
4773,1026,1006,45.22,23/04/2023,15:56:17
4774,1090,1037,61.96,05/05/2023,10:15:11
4775,1079,1066,24.52,24/01/2024,20:25:08
4776,1068,1083,71.39,21/09/2023,01:47:23
4777,1016,1075,13.95,26/07/2023,08:55:31
4778,1019,1065,25.46,12/10/2023,17:19:26
4779,1062,1017,88.21,23/01/2024,14:48:08
4780,1072,1088,50.66,25/02/2023,21:35:01
4781,1002,1027,75.16,08/04/2023,23:08:33
4782,1001,1048,94.66,04/01/2024,21:57:10
4783,1032,1100,43.9,03/11/2023,06:40:24
4784,1043,1042,14.54,25/05/2023,17:43:55
4785,1012,1006,14.36,01/11/2023,10:06:56
4786,1025,1028,70.07,09/07/2023,02:13:28
4787,1082,1094,45.95,02/05/2023,22:16:01
4788,1089,1024,78.85,09/08/2023,16:36:14
4789,1031,1096,47.55,05/11/2023,19:21:25
4790,1015,1073,57.01,11/08/2023,13:37:36
4791,1042,1083,15.77,14/09/2023,08:56:11
4792,1049,1004,93.74,20/02/2023,04:26:00
4793,1046,1036,54.11,25/03/2023,19:04:54
4794,1073,1011,38.43,19/01/2024,11:26:11
4795,1094,1011,43.24,04/02/2024,02:30:08
4796,1075,1008,11.99,13/02/2024,03:13:41
4797,1048,1046,57.39,17/04/2023,15:30:03
4798,1017,1068,31.02,22/12/2023,15:35:06
4799,1032,1049,84.32,03/09/2023,09:42:47
4800,1071,1012,16.19,13/04/2023,11:36:31
4801,1002,1010,14.27,02/11/2023,14:26:33
4802,1035,1032,52.61,02/05/2023,14:40:36
4803,1060,1012,88.99,21/05/2023,23:11:55
4804,1071,1086,23.36,01/09/2023,21:57:53
4805,1054,1048,63.28,22/09/2023,07:19:21
4806,1089,1081,42.72,16/09/2023,02:24:17
4807,1015,1075,52.06,12/12/2023,00:34:11
4808,1043,1015,99.4,06/01/2024,19:49:55
4809,1020,1069,85.57,23/09/2023,02:09:24
4810,1047,1021,95.71,21/02/2023,18:50:36
4811,1054,1100,78.63,03/03/2023,00:57:54
4812,1043,1006,24.67,13/09/2023,11:13:02
4813,1019,1031,82.1,08/04/2023,20:41:20
